MolWt,MolLogP,NumHDonors,NumHAcceptors,RingCount,TPSA,NumRotatableBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAliphaticCarbocycles,NumHeteroatoms,FractionCSP3,HallKierAlpha,Kappa3,LabuteASA,BalabanJ,BCUT2D_MWHI,BCUT2D_MWLOW,EState_VSA1,EState_VSA2,CID
408.4540000000002,3.975620000000003,1,6,4,82.82000000000001,8,3,1,1,1,0,2,1,7,0.30434782608695654,-3.479999999999998,3.8288579604578574,174.4766508162338,1.5251558145503759,16.511754744290414,9.9347797264515,5.41499046939678,11.8250857755129,118716946
486.98100000000034,3.6884200000000025,0,6,5,96.60999999999999,4,3,1,2,1,2,2,0,10,0.34782608695652173,-2.7499999999999987,4.048029097601603,196.74862134562244,1.3982681910924055,35.495694206992276,9.97789329571291,15.941197199568977,22.370052924523183,92731230
552.6710000000003,6.168600000000006,1,6,5,69.26,10,4,0,1,0,1,4,0,7,0.2647058823529412,-4.4899999999999975,6.3074820179333555,241.1716746000086,1.414603151995046,16.512310757318787,9.876628696749492,0.0,18.493776964412042,73293391
568.7180000000002,5.781310000000006,1,7,5,89.55000000000001,8,4,1,1,1,1,3,0,8,0.38235294117647056,-4.329999999999998,6.588501949298464,246.53962732950103,1.3929905847985447,16.571895351724947,10.008772722866375,11.694290881922104,37.62544693959927,139536144
512.0720000000003,4.267100000000003,0,6,2,79.38999999999999,12,2,0,0,0,0,2,0,10,0.4583333333333333,-2.649999999999999,5.8778837642318615,207.59995838728474,2.6990802391648674,35.49569280218877,10.214377104032293,10.023291153407584,33.80695103249065,44580889
489.56700000000035,5.208020000000005,1,6,4,71.01,6,3,1,1,2,1,1,0,10,0.4166666666666667,-3.0099999999999985,5.21552168642652,199.82125501234339,1.6205163692475792,32.133568255427775,9.877338509580241,36.151433019713906,18.659506023687047,130298672
406.5480000000001,3.4185000000000016,1,6,2,60.03000000000001,12,2,0,0,1,0,1,0,7,0.47619047619047616,-2.249999999999999,7.40237683014039,170.95507749671103,1.9093295795443963,32.13347401906983,10.208255385741255,0.0,5.907179729351506,44589675
333.43500000000006,3.913440000000003,1,2,4,48.99,5,3,1,1,2,0,1,1,4,0.3333333333333333,-2.6199999999999988,3.2931618460157477,147.43403179114776,1.5953511240584899,16.153163782236856,10.047885786784926,0.0,5.907179729351506,32084059
440.9100000000002,4.078900000000003,1,6,4,83.9,5,3,1,1,2,1,1,0,9,0.3181818181818182,-3.1299999999999986,4.795469855542506,184.27790880071774,1.610926845985098,35.49569197725104,9.893191855583469,5.817220841045895,23.430378096357853,117728234
1705.982999999998,-5.114400000000002,23,23,3,669.8299999999994,53,3,0,0,2,0,1,0,43,0.6153846153846154,-12.180000000000028,38.18331498082834,701.257063274853,1.594810908813695,16.36618306313435,9.961770608866502,229.05409556957227,80.78770900133756,76335607
451.4620000000003,2.6153000000000004,0,9,4,119.05000000000001,6,3,1,1,3,1,0,0,11,0.36363636363636365,-4.0699999999999985,4.594799449597434,189.13037380392282,1.594638421494915,19.1451682463162,9.996183268162522,6.860651313861816,35.31428955221516,74221989
408.4490000000001,3.015200000000002,1,6,3,80.48,6,2,1,1,1,1,1,0,9,0.55,-2.549999999999999,4.898668619247595,167.81751210890565,1.7917096710071538,19.279836003996788,9.981269217964828,18.633377520355797,29.303824712628327,121314121
408.44500000000016,3.954200000000003,1,5,3,75.80000000000001,6,2,1,1,1,1,1,0,8,0.5238095238095238,-2.479999999999999,4.928594582637897,167.9875106533862,1.791709671007154,19.279836244991348,9.898808800865211,18.633377520355797,29.179889929641757,121344716
407.4780000000001,2.2233,1,8,4,109.92,4,3,1,1,3,1,0,0,9,0.42857142857142855,-3.199999999999999,3.9282871556246572,174.3590499936566,1.6074986486263831,16.282713705238606,9.986128832444146,5.601050810983688,23.68478938249589,121314135
404.44600000000014,3.376500000000002,1,7,4,75.94,5,3,1,1,3,1,0,0,10,0.3333333333333333,-2.8799999999999986,3.5918877022001015,163.5519901962498,1.4818045334006398,32.13338806548196,10.15712971470539,6.425444744859191,23.554312879344423,132165658
380.27100000000013,4.616000000000003,1,3,3,47.56,3,2,1,1,0,1,2,0,6,0.3157894736842105,-1.5899999999999999,4.334157898453499,156.5822681692369,1.8245253193367863,35.49683592346145,9.999238735234137,5.7871111525705965,18.052986946247767,44393338
454.5250000000002,4.037500000000003,1,6,4,75.94,6,3,1,1,2,1,1,0,9,0.4166666666666667,-3.3599999999999985,5.018583017847485,191.40294181501997,1.6153039805964997,19.285246527132042,9.875983119159095,30.33421217866801,18.659506023687047,138624376
445.5020000000002,3.7954200000000027,0,7,4,89.69000000000001,7,4,0,0,2,0,2,0,9,0.25,-4.009999999999998,4.920080230613408,190.666904229195,1.5616011348036942,19.142146195472996,10.014590569739468,0.0,17.76624139954536,72700180
432.5430000000001,5.252340000000006,1,4,4,58.120000000000005,5,3,1,1,2,1,1,0,6,0.34615384615384615,-3.2799999999999985,4.794185748184718,188.26523084073628,1.6262104721057047,19.14215852155146,9.88666266895816,0.0,17.76624139954536,117728585
538.5360000000003,5.9599000000000055,1,4,4,50.160000000000004,7,3,0,1,1,1,2,0,11,0.4074074074074074,-3.3399999999999985,5.570579436041208,216.0222760108238,1.7860847275289926,19.41706693740045,9.935122481351728,35.693658179728324,37.532263781877134,24960290
508.4950000000004,4.802320000000004,1,6,4,75.94,5,3,1,1,2,1,1,0,12,0.4166666666666667,-3.5699999999999985,5.467491871476485,203.89954802379873,1.610637835994924,19.413271516812113,9.875775700818386,48.494783810734496,18.18702368174753,138624389
447.92600000000016,4.541000000000003,0,6,5,73.14,4,4,1,1,2,1,2,0,8,0.25,-3.449999999999998,3.7983556605546465,190.1291699245015,1.4052998933266978,35.495692179883626,9.991064629282699,0.0,18.052986946247767,118726311
473.4740000000002,5.049300000000004,1,5,4,71.01,5,3,1,1,2,1,1,0,10,0.3333333333333333,-3.5599999999999983,5.000474590658833,193.6165429160649,1.5776854821930557,19.413206415377633,9.892206859012509,23.46415057953787,35.71022204875388,117727852
504.6270000000003,4.2218000000000035,1,6,4,69.26,11,3,0,1,0,1,3,0,7,0.36666666666666664,-3.709999999999998,6.352612520861636,218.84446462273783,1.5586804277791122,16.512295467748608,9.876667060101513,0.0,11.949020558499466,69895717
443.4330000000002,3.1797000000000013,1,7,5,88.83,4,3,2,2,2,1,1,1,11,0.38095238095238093,-3.4999999999999987,3.4669533725667723,181.02086338497497,1.3792398483350015,19.4132296110128,9.965490877199368,11.870226512291936,29.850564994630414,118939614
479.59900000000033,2.842100000000001,0,7,2,88.61999999999999,11,2,0,0,0,0,2,0,10,0.43478260869565216,-3.139999999999999,5.621399456945787,196.0452952755134,2.722979017931218,32.23342796620846,10.210231242776668,10.023291153407584,28.78431771874932,44580862
412.49300000000005,4.412520000000003,0,5,5,60.25,4,4,1,1,1,1,3,0,6,0.24,-3.669999999999998,3.8861190497722236,180.6062557166733,1.3860436901056328,16.490965414902426,10.03719179142423,0.0,12.011146117099809,118726305
476.5730000000002,4.501600000000003,1,6,4,69.26,9,3,0,1,0,1,3,0,7,0.32142857142857145,-3.709999999999998,5.516569960372651,206.1145803939446,1.6579321438359758,16.51228878203676,9.876653111447075,0.0,18.493776964412042,10994415
472.5150000000002,4.650740000000004,1,6,4,75.94,5,3,1,1,2,1,1,0,10,0.4166666666666667,-3.4299999999999984,5.0509539061840565,195.53693078635095,1.5666778917002002,19.41323112331692,9.894833531063453,11.870226512291936,23.684789382495886,117727701
451.8400000000003,3.4925000000000015,2,7,4,97.62,5,3,1,1,2,0,1,1,12,0.3157894736842105,-3.2099999999999986,4.605413824619655,179.39010504999737,1.4893497518004768,35.49569224306003,10.097954072527637,17.77740624164344,28.48762924156927,118308390
590.6980000000003,3.6800200000000025,1,7,7,109.52,6,3,2,4,1,2,2,2,10,0.40625,-3.5999999999999983,3.610565975608211,244.92935652382175,1.3188721574353195,32.23342911199289,9.483843811180844,33.18513965068431,23.389260439929814,129093944
456.5240000000002,3.1961000000000013,0,9,4,95.78,6,3,1,1,2,1,1,0,10,0.36363636363636365,-3.3999999999999986,4.17730832270989,189.048393357597,1.5604838899970452,32.133484549019016,9.997575080912513,5.969305287951849,23.616438437944762,118142235
2235.607999999996,-12.850199999999909,33,32,1,1015.6199999999992,77,1,0,0,1,0,0,0,62,0.6808510638297872,-15.270000000000016,56.54658662196548,906.4607126315922,3.4536137981318733,32.16637328414509,9.96203960340112,345.1185191630906,113.1673998886702,44270699
427.45500000000015,4.038020000000003,1,6,4,84.15,5,3,1,1,2,1,1,0,9,0.36363636363636365,-3.3599999999999985,4.547161277524301,178.07980137428922,1.6483649956651176,19.285245987082366,9.877123873864445,30.33421217866801,24.41975344256149,130342234
450.4950000000002,3.1346000000000016,0,8,4,95.78,6,3,1,1,1,1,2,0,9,0.3333333333333333,-3.879999999999998,4.524107102970739,191.4080300871855,1.5839336972623705,16.53266486631442,9.990216503154583,5.969305287951849,23.616438437944762,118142209
619.7400000000004,3.4376000000000024,1,8,7,112.75999999999999,7,3,2,4,1,2,2,2,11,0.42424242424242425,-3.799999999999998,3.91504705816134,257.05413230842174,1.293853808276419,32.23342927127064,9.483843866031087,33.18513965068431,23.389260439929814,129093978
372.4690000000001,2.7700000000000005,1,6,3,80.48,5,2,1,1,1,1,1,0,7,0.55,-2.4099999999999993,4.1314468477713975,159.4864413030532,1.8145281643113813,16.47695471844648,9.981282721623916,5.601050810983688,17.990861387647428,121314041
437.89100000000025,2.962900000000001,0,8,4,109.82,4,3,1,1,3,1,0,0,10,0.3333333333333333,-3.509999999999999,4.201946730989344,183.7896172839748,1.5869587679679575,35.49569703881103,9.995541750896843,0.0,23.206096763140557,74221631
400.5260000000001,4.412610000000004,1,5,4,55.83,7,4,0,0,2,0,2,0,5,0.28,-3.1799999999999984,4.070382768630858,176.64914644900617,1.7931060068355997,16.46308512841423,10.044774336518197,0.0,6.041840829147961,139535920
405.5060000000001,3.0269400000000015,1,7,4,88.83,5,3,1,1,2,1,1,0,8,0.4090909090909091,-3.2899999999999987,4.170937716984951,175.86348401252687,1.5971068020655705,16.153530776417643,9.894946816345048,0.0,11.949020558499466,117727729
322.32400000000007,4.095420000000002,2,4,3,97.16,3,3,0,0,1,0,2,0,7,0.058823529411764705,-3.479999999999998,3.2975735908316364,137.03391625679558,1.7866214800708913,16.628242156293723,10.143181584796718,10.954425561155743,5.687386274683562,54582572
429.5200000000001,4.614400000000004,0,5,5,64.55000000000001,7,3,2,2,2,2,1,0,6,0.34615384615384615,-3.4099999999999984,3.9268189606664587,187.77109255968654,1.3826760397422533,16.487545636145523,9.897958931633712,0.0,17.990861387647428,90412162
443.5470000000001,5.310800000000005,0,4,6,36.440000000000005,3,4,2,2,1,2,3,0,6,0.23076923076923078,-3.2499999999999982,3.35129190727554,189.4769246518127,1.1881294611342506,32.13354994630817,9.987370898902848,0.0,11.7244005703974,122180323
453.4680000000002,4.943400000000003,2,5,4,71.84,6,4,0,0,2,0,2,0,9,0.20833333333333334,-3.879999999999998,4.815348028419924,188.00164286368573,1.6142987669203437,19.413190197442336,10.047287228231298,11.73975000914047,41.03896917232805,70817059
407.45300000000015,2.0216399999999997,0,7,5,80.04,3,3,2,2,2,2,1,0,9,0.38095238095238093,-3.3599999999999985,3.1959391595841034,172.8997640657179,1.340143971702914,19.142217397673168,10.01200000000001,5.817220841045895,17.158017495732064,122180337
419.43100000000004,4.711800000000004,0,4,5,55.32,3,4,1,1,2,1,2,0,7,0.20833333333333334,-3.609999999999998,3.6714728086595887,176.84091568938126,1.4085608905750704,19.285484492109706,10.007459653140877,18.447317178768888,24.876680877612028,134134612
2826.3109999999947,-13.51589999999995,43,41,3,1207.3999999999994,94,3,0,0,2,0,1,0,76,0.6446280991735537,-18.88999999999998,66.80978573182159,1149.19790068405,1.8453502882036843,32.11799699964066,9.96182008075282,422.54614743224016,149.56069086026417,44270672
409.4650000000001,3.429520000000002,0,6,4,73.14,5,3,1,1,2,1,1,0,8,0.36363636363636365,-3.2899999999999987,4.170937716984951,174.03965879760412,1.5151574766197564,19.142158992721964,9.898279571109828,5.817220841045895,17.866926604660858,71527606
412.53400000000016,3.647400000000002,1,6,4,80.48,5,2,2,2,2,1,0,1,7,0.6086956521739131,-2.4099999999999993,3.949821234319847,177.60698292430905,1.5813853703629124,16.47279264046795,9.804206526465165,5.601050810983688,17.990861387647428,121314096
2363.738999999996,-14.229299999999922,35,34,1,1073.8199999999993,81,1,0,0,1,0,0,0,66,0.6767676767676768,-16.33000000000001,60.9880048391055,957.7081917708789,3.4899848294882965,32.166373940315836,9.986202328494779,375.94029747978016,113.16739988867019,44264161
446.57600000000014,5.612520000000005,1,6,5,71.26,5,4,1,1,2,1,2,0,7,0.32,-3.189999999999998,4.001196493770993,190.85111038963694,1.3938075616668768,32.13356802883604,9.89955726407908,0.0,11.949020558499466,70685888
794.9519999999998,-2.0519999999999916,11,11,1,315.92999999999995,24,1,0,0,1,0,0,0,20,0.6944444444444444,-5.11,17.136417738522454,326.9728715835571,2.885681819330018,16.36870949019005,9.961821914122925,108.17907803727039,31.09827696110081,44270666
462.45100000000025,4.173000000000004,1,6,4,75.94,5,3,1,1,2,1,1,0,11,0.36363636363636365,-3.4999999999999987,4.810798629890031,186.972581960484,1.5580363677085745,19.41320628762604,9.895770718564375,17.556970850186364,41.480383554789015,117728156
655.8210000000001,5.697000000000006,3,7,5,120.08,12,4,1,1,0,1,4,0,11,0.2777777777777778,-5.029999999999998,8.225983525382127,276.3427791701594,1.2598726546201349,32.233273939616815,10.014649592172205,10.023291153407584,22.45935476750469,166629310
442.44500000000016,4.105500000000003,2,6,4,92.69,5,3,1,1,3,0,0,1,10,0.3181818181818182,-3.5599999999999983,4.5330786132812495,182.09574189309325,1.515551149043541,19.413186569359592,9.947221747032982,17.278675261523816,17.642948553347928,118308186
438.9630000000002,4.285340000000003,1,6,4,75.94,5,3,1,1,2,1,1,0,8,0.391304347826087,-2.9299999999999984,4.7149995952505215,186.97864869005733,1.6085649251095204,35.49569194047791,9.894921747364332,0.0,11.949020558499466,117728142
398.50600000000003,5.377100000000005,1,2,4,49.410000000000004,5,3,1,1,0,1,3,0,4,0.23076923076923078,-3.399999999999998,4.595934468461941,177.09203734716755,1.5330980336191014,16.155634153341886,9.945156881416427,0.0,17.85620028785097,56663429
423.42700000000013,2.9663000000000013,0,7,4,81.73,7,4,0,0,3,0,1,0,10,0.19047619047619047,-3.949999999999998,4.471296203560891,176.30203932999115,1.4974008490348274,19.14353088770693,10.122645419343609,11.63444168209179,11.470631221048501,57389884
412.4930000000001,4.196290000000003,2,6,5,79.97000000000001,6,5,0,0,2,0,3,0,6,0.2,-3.639999999999998,3.5521166479730826,179.0759445387141,1.5751869928971125,16.348636534902326,10.045601296253647,0.0,12.648722793660879,156272310
329.3710000000001,3.7066000000000026,0,3,3,38.77,5,2,1,1,0,1,2,0,5,0.3157894736842105,-2.5599999999999987,3.0650225347034445,140.35124260499518,1.9475179304166779,19.142143930300044,10.011477507275522,0.0,17.76624139954536,69085756
491.8760000000004,5.207500000000004,1,5,5,71.01,4,3,2,2,2,2,1,0,11,0.30434782608695654,-3.2699999999999982,3.9559008741742803,196.54903587502073,1.407607941157742,35.495692445259685,9.953604424476715,17.556970850186364,51.82450578976566,118868077
413.48100000000005,3.8876000000000035,0,6,5,73.14,4,4,1,1,2,1,2,0,7,0.25,-3.739999999999998,3.7427849319345263,179.82590369761982,1.3986286288965193,16.49131377947627,9.991232693078683,0.0,18.052986946247767,46211807
405.42400000000015,3.920900000000003,2,5,4,79.8,5,2,2,2,2,0,0,2,9,0.5,-2.709999999999999,4.1795561288731955,165.9079948957433,1.47412735510874,19.41322644751224,9.947542791677947,17.40915176467528,17.766883336334494,118308151
405.4870000000001,3.035000000000001,2,8,5,97.62,5,4,1,1,3,0,1,1,9,0.25,-3.3299999999999983,3.5609027583107578,170.5473183020871,1.3273226616364764,32.13355566493307,10.10278098997321,0.0,17.990861387647428,122438707
456.63400000000024,4.949410000000005,1,5,4,46.18,10,4,0,0,1,0,3,0,5,0.3448275862068966,-3.1499999999999986,5.664813970959129,202.28415848145286,1.7184737196171431,16.47541160258419,10.04433544931924,0.0,6.041840829147961,139536024
1690.9719999999973,-6.103799999999987,23,23,3,675.6199999999994,52,3,0,0,2,0,1,0,43,0.6103896103896104,-12.180000000000028,37.18718424089693,695.4377781052731,1.6219301387738512,16.27236996822211,9.9617706130315,228.99197001097195,80.06081537326001,76331924
431.4750000000001,3.090600000000002,0,7,5,80.04,3,4,1,1,2,1,2,0,9,0.2608695652173913,-3.879999999999998,3.7700469000065513,183.85737552218905,1.3835795867618406,19.142147163590856,10.099091738445736,0.0,17.76624139954536,24808514
437.5250000000002,4.284620000000003,1,8,4,89.33,8,4,0,0,3,0,1,0,9,0.22727272727272727,-3.459999999999998,4.827367032699383,183.8022063693501,1.4778630653211704,32.166556036199914,10.2235569864672,0.0,11.660033336098294,3213928
492.5420000000003,6.166720000000006,1,5,4,58.120000000000005,5,3,1,1,2,1,1,0,10,0.375,-3.0099999999999985,5.21552168642652,198.4022003199265,1.5465574734692797,32.13356828323811,9.951003297101037,11.73975000914047,23.808082228693323,70681620
432.31500000000017,3.105100000000001,0,7,4,80.04,3,3,1,1,2,1,1,0,10,0.3157894736842105,-2.7099999999999986,4.037380636350081,177.61670804129102,1.5866075594760076,35.496794281796944,10.099017877562627,0.0,17.232606878543724,122191739
522.6500000000003,4.640400000000003,1,8,5,103.11000000000001,2,3,1,2,3,2,0,0,10,0.5714285714285714,-3.3999999999999986,5.269224145187086,223.26980894367261,1.610117475389466,16.491832511193874,9.762684870251721,0.0,23.529786640030775,168293167
487.6440000000003,4.984000000000005,2,5,4,62.830000000000005,11,3,0,1,0,1,3,0,6,0.36666666666666664,-3.509999999999998,6.3756169358297035,214.1672363473321,1.5490534070136184,16.507816876191445,9.878045032228982,0.0,11.949020558499466,122184320
455.51400000000024,4.661800000000004,0,6,6,65.30000000000001,5,4,1,2,2,2,2,0,7,0.25925925925925924,-3.999999999999998,3.9375000000000013,197.0532659746661,1.133429588855007,16.56276616562577,10.02684068531871,0.0,11.949020558499466,41037884
325.393,3.775400000000003,0,5,4,59.230000000000004,3,3,1,1,2,1,1,0,6,0.23529411764705882,-2.469999999999999,2.6566261723856606,137.11117152247664,1.5989533919626389,32.13347399927523,10.174242052453689,0.0,11.949020558499466,91906388
449.9020000000002,3.9598400000000034,0,8,5,102.83,4,4,1,1,3,1,1,0,10,0.2727272727272727,-3.589999999999998,3.539432566223213,188.5760359010627,1.4869480688924317,35.495697333486596,10.074534348158506,0.0,11.949020558499466,117870780
494.46800000000036,4.493900000000004,1,6,4,75.94,5,3,1,1,3,1,0,0,12,0.391304347826087,-3.5699999999999985,5.409403184860647,197.5346059094021,1.5971231524413667,19.41326948733982,9.876290073593555,48.494783810734496,18.056547178596063,130342092
450.9300000000002,4.111320000000004,0,7,5,80.29,3,4,1,1,2,1,2,0,9,0.30434782608695654,-3.3899999999999983,3.8180548188700083,189.93472974367148,1.4063213989776044,35.49569199201053,10.065559805570166,0.0,11.949020558499466,24965990
435.4670000000002,2.314119999999999,0,9,4,107.51,7,4,0,0,3,0,1,0,11,0.2857142857142857,-4.019999999999999,4.359625405573619,183.2425912545606,1.5497962318631462,19.14214629284623,10.16960587756173,0.0,23.460169394393823,72699856
536.6760000000003,5.169200000000005,2,6,5,75.72,11,4,0,1,1,1,3,0,7,0.2727272727272727,-4.359999999999998,6.792108521415126,235.7140943055494,1.3497327651239632,16.50782628078517,9.87795001361636,0.0,11.949020558499466,122184491
457.5300000000002,4.907800000000004,0,6,5,65.30000000000001,7,4,1,1,2,1,2,0,7,0.25925925925925924,-3.999999999999998,4.287334593572781,198.05909712819536,1.2747155308870775,16.480307909624212,10.019885443036952,0.0,11.949020558499466,40954109
466.49300000000045,3.1938200000000014,1,9,4,101.72,5,3,1,1,3,1,0,0,13,0.47368421052631576,-3.089999999999999,4.564667555371811,185.2201014726636,1.5712291901747086,32.133586220170834,9.89985417342394,11.183922214296242,35.23716948526123,117728125
470.4990000000002,4.6136200000000045,1,6,4,83.9,5,3,1,1,3,1,0,0,10,0.375,-3.5599999999999983,5.156876640693002,195.00405117688646,1.5685951264407862,19.413230921320892,9.896752253790709,11.870226512291936,23.684789382495886,117728131
535.6880000000003,5.774200000000007,2,5,5,62.830000000000005,11,4,0,1,0,1,4,0,6,0.2647058823529412,-4.289999999999997,6.8223116021446915,236.49444632460288,1.349732765123963,16.507824107368098,9.877921248682647,0.0,11.949020558499466,122184485
459.6590000000002,5.750810000000006,1,5,4,42.94,10,4,0,0,1,0,3,0,5,0.32142857142857145,-2.759999999999999,5.600830205325105,200.2824927222181,1.7357981479288536,32.16636450354116,10.044429940618187,0.0,6.041840829147961,156272439
503.6500000000002,5.504630000000006,2,5,5,75.7,8,5,0,0,2,0,3,0,6,0.21875,-4.4499999999999975,5.4432269053040425,222.6690218236117,1.5349624376684283,16.14973366586714,10.036301014861904,0.0,11.949020558499466,139536094
460.59900000000016,5.722200000000006,0,5,5,43.7,6,4,0,1,2,1,2,0,6,0.2962962962962963,-3.2499999999999982,3.7823470267164607,197.7138453466825,1.5374713417761365,32.13347513770964,9.943280942383284,0.0,11.949020558499466,60168601
563.6140000000004,4.482700000000005,2,8,7,114.91000000000001,6,4,3,3,2,3,2,0,10,0.25,-4.479999999999998,4.3607955401328224,242.197147308988,1.1510101482375714,16.689634684541346,9.930328507762153,23.657903963437114,18.04226062943788,168277785
459.40300000000025,3.916000000000002,0,6,5,81.10000000000001,4,3,2,2,2,2,1,0,11,0.3181818181818182,-3.6299999999999986,3.8730062860877577,185.0291006749844,1.3882623538125014,19.413208598682342,9.978037421146455,23.660937237934668,40.952633708628184,131704333
431.42200000000014,3.2292000000000014,2,7,4,97.62,5,3,1,1,3,0,0,1,11,0.35,-3.4999999999999987,4.345775561778567,175.45178093751235,1.5068887473027712,19.41318640814222,9.948471040382922,17.278675261523816,17.642948553347928,118308334
2389.820999999996,-12.175499999999928,34,33,1,1053.5899999999992,82,1,0,0,1,0,0,0,65,0.6862745098039216,-16.29000000000001,61.36740631378815,972.0087843618728,3.5052554616144684,32.16637405957373,9.96203943743426,368.83049993850267,119.58822151159622,44270629
418.33500000000015,4.348000000000003,1,4,3,54.46,5,2,1,1,1,1,1,0,6,0.4,-2.079999999999999,4.177633061223353,162.43910397155116,1.7544988226165774,79.91873121828658,9.95907952294079,0.0,17.990861387647428,90406170
419.48900000000015,1.8911399999999998,0,8,5,89.27,4,3,2,2,2,2,1,0,9,0.4090909090909091,-3.4899999999999984,3.600165406974319,180.21271600669516,1.3460089239604307,16.465378387066046,10.011999999999997,0.0,5.907179729351506,122180344
425.53600000000006,4.520300000000003,1,4,6,65.12,3,4,2,2,2,2,2,0,6,0.34615384615384615,-3.4099999999999984,3.215298539572085,186.8192310492968,1.1869904893414744,16.154838248529742,9.713148828607277,0.0,5.41499046939678,53259112
428.5830000000002,4.2973000000000035,1,7,4,79.21,4,3,1,1,3,1,0,0,8,0.42857142857142855,-2.1599999999999993,4.101302868254739,177.98553151711295,1.5760205391506716,32.137474737583794,9.895393772342205,5.601050810983688,17.866926604660858,121305856
433.53300000000013,3.6688000000000027,0,5,4,72.27,7,4,0,0,1,0,3,0,7,0.16666666666666666,-3.4499999999999984,4.667815905446234,181.20595424433785,1.6129608398235036,32.22788320683386,10.189952549193015,9.837253136417502,23.23074972068011,54588789
465.5050000000004,3.7988200000000028,1,8,4,88.83,5,3,1,1,2,1,1,0,12,0.45,-3.0199999999999987,4.591080695117011,186.00045349171708,1.5712291901747086,32.13358621239976,9.895562392637885,11.183922214296242,29.54324149041277,117727799
401.5140000000001,3.807610000000002,1,6,4,68.72,7,4,0,0,2,0,2,0,6,0.2916666666666667,-3.2499999999999982,4.044703485740154,175.86879442995271,1.780859495778842,16.463086251809116,10.04477432699011,0.0,6.041840829147961,139535748
470.4990000000002,4.6136200000000045,1,6,4,83.9,5,3,1,1,3,1,0,0,10,0.375,-3.5599999999999983,5.156876640693002,195.0355976084818,1.5685951264407862,19.41318933559475,9.897126965199046,11.73975000914047,23.815265885647353,117727941
495.4560000000004,3.888900000000003,1,7,4,88.83,5,3,1,1,2,1,1,0,13,0.4090909090909091,-3.6399999999999983,5.381583253874669,196.72270745875332,1.5971231524413667,19.413271151332125,9.87692443331356,48.494783810734496,23.88095167659599,130341799
377.44800000000004,3.0428200000000016,0,6,4,73.14,4,3,1,1,2,1,1,0,7,0.3333333333333333,-3.2199999999999984,3.7361807183543667,163.50918128028133,1.5421996884653466,16.497679967154053,9.99270347229312,0.0,18.052986946247767,118736950
474.4620000000003,4.444300000000004,1,6,4,83.9,5,3,1,1,2,1,1,0,11,0.34782608695652173,-3.6299999999999986,5.129108809759216,192.83619089701142,1.5685951264407865,19.413207883158112,9.893179184308153,17.556970850186364,35.923473783256924,117727996
464.5870000000003,4.917920000000004,0,6,5,60.89000000000001,6,3,1,2,1,2,2,0,7,0.38461538461538464,-3.0599999999999983,4.173604973894005,197.6702951930551,1.4037867212599329,32.133568120910724,10.023792854949193,0.0,11.949020558499466,127038822
2913.415999999995,-17.300200000000075,41,41,3,1292.1599999999994,96,1,2,2,1,2,0,0,80,0.6935483870967742,-19.74999999999996,67.76100535395598,1184.7119412920842,1.8338933745558093,32.16637675317827,9.962044000382688,454.56888434727773,158.0236885439298,44405006
2857.307999999996,-18.714900000000096,41,41,3,1292.1599999999994,94,1,2,2,1,2,0,0,80,0.6833333333333333,-19.74999999999996,67.40054283519972,1159.2521728344977,1.8120786415517485,32.166376479859906,9.986202312359856,449.15389387788093,158.0236885439298,44405012
429.88700000000017,3.2026000000000012,1,7,4,88.83,5,3,1,1,2,1,1,0,10,0.35,-3.0699999999999985,4.254030690087136,177.63394784513684,1.5971068020655708,35.49569193268838,9.89626959454087,5.817220841045895,23.430378096357853,117727982
417.51700000000017,2.4993800000000004,0,7,5,80.04,3,3,2,2,2,2,1,0,8,0.43478260869565216,-3.2899999999999987,3.4544545393908113,181.4641128915849,1.3340777518997604,16.15333476653221,10.012000000000006,0.0,5.907179729351506,137640166
574.7430000000004,5.737900000000006,0,5,6,80.06,9,3,2,3,1,0,2,3,8,0.42424242424242425,-3.359999999999998,5.724090531761297,242.3923508100447,1.3206767224563778,32.23342896243734,9.64064358334721,10.023291153407584,29.826673479970214,155519961
435.4340000000001,3.7443000000000026,0,6,5,73.14,4,4,1,1,2,1,2,0,9,0.21739130434782608,-3.879999999999998,3.7700469000065513,181.7920323890757,1.3944425611133757,19.285485681992544,10.016342301583736,18.447317178768888,24.876680877612028,77107594
548.6310000000003,4.344600000000004,1,6,4,84.30000000000001,8,3,0,1,1,1,2,0,11,0.4074074074074074,-3.1799999999999984,5.631062163053764,220.15106818383165,1.7993398390683886,32.22775727231952,9.947525140951637,33.6606848038539,10.933139708020747,44555976
432.4060000000002,3.6168200000000024,2,7,4,105.83,5,3,1,1,2,0,1,1,11,0.35,-3.4999999999999987,4.648002045437943,174.84142746293938,1.4631780559240155,19.413229097512748,10.05392169127115,11.870226512291936,29.699448087508365,118308254
440.42900000000014,3.810000000000003,1,6,5,83.9,4,3,2,2,2,2,1,0,10,0.3181818181818182,-3.5599999999999983,3.653218624221654,181.29988222615933,1.3625747479867725,19.413229017540253,9.954426971796353,11.870226512291936,29.850564994630414,122184042
417.39500000000015,2.8391,2,7,4,97.61999999999999,5,3,1,1,3,0,0,1,11,0.3157894736842105,-3.4999999999999987,4.238429007753152,169.11838525471097,1.454699584625644,19.41322763359165,10.13150278382846,11.870226512291936,29.502652160330914,118308240
