CID,Activity Type,Qualifier,Value,MolWt,MolLogP,NumHDonors,NumHAcceptors,RingCount,TPSA,NumRotatableBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAliphaticCarbocycles,NumHeteroatoms,FractionCSP3,HallKierAlpha,Kappa3,LabuteASA,BalabanJ,BCUT2D_MWHI,BCUT2D_MWLOW,EState_VSA1,EState_VSA2
73293204,Ke(app),=,0.732,526.6330000000003,5.654800000000005,1,6,5,69.26,9,4,0,1,0,1,4,0,7,0.28125,-4.229999999999998,5.493432586220068,228.7962449256798,1.45950743728822,16.5123040037916,9.87660523843989,0.0,18.49377696441204
22742837,Ke(app),=,0.279,508.5900000000003,4.318400000000004,1,6,4,69.26,10,3,0,1,0,1,3,0,8,0.3448275862068966,-3.779999999999998,6.141172071243185,216.64505791126743,1.5928144749975088,19.14214859433305,9.876662004742242,0.0,24.310997805457937
22742837,Ke(app),=,3.46,508.5900000000003,4.318400000000004,1,6,4,69.26,10,3,0,1,0,1,3,0,8,0.3448275862068966,-3.779999999999998,6.141172071243185,216.64505791126743,1.5928144749975088,19.14214859433305,9.876662004742242,0.0,24.310997805457937
73293389,Ke(app),=,4.51,541.6480000000004,5.3582200000000055,1,7,5,82.15,9,4,0,1,1,1,3,0,8,0.3125,-4.299999999999998,5.533225079808185,234.38083502102293,1.4679803966209857,16.512313044508893,9.876615985795992,0.0,18.49377696441204
73292715,Ke(app),=,0.101,567.6860000000004,5.144700000000005,1,7,5,82.15,12,4,0,1,1,1,3,0,8,0.2941176470588235,-4.559999999999998,7.009536639403049,246.7562646953517,1.4303024346323658,16.516622519988584,9.876511899235052,0.0,18.49377696441204
22742726,Ke(app),=,0.402,566.6980000000003,5.749700000000006,1,6,5,69.26,12,4,0,1,0,1,4,0,7,0.2857142857142857,-4.4899999999999975,7.039229376323625,247.5366167144052,1.4303024346323656,16.516404326702077,9.87647297756405,0.0,18.49377696441204
22742523,Ke(app),=,0.0411,530.6650000000002,5.056700000000005,1,6,5,69.26,9,3,0,2,0,1,3,1,7,0.40625,-3.709999999999998,5.68678408646316,230.56851769800184,1.422966503615404,16.512307816638216,9.86971146111193,0.0,17.990861387647428
22742523,Ke(app),=,0.655,530.6650000000002,5.056700000000005,1,6,5,69.26,9,3,0,2,0,1,3,1,7,0.40625,-3.709999999999998,5.68678408646316,230.56851769800184,1.422966503615404,16.512307816638216,9.86971146111193,0.0,17.990861387647428
73292878,Ke(app),=,0.01,608.6350000000004,4.399100000000004,1,8,4,103.4,11,3,0,1,0,1,3,0,13,0.3448275862068966,-3.969999999999998,7.078815169390073,241.8105309749645,1.694482203651682,32.2403900327164,9.876943901793789,27.41781002272967,18.201447968547985
73292878,Ke(app),>,10.0,608.6350000000004,4.399100000000004,1,8,4,103.4,11,3,0,1,0,1,3,0,13,0.3448275862068966,-3.969999999999998,7.078815169390073,241.8105309749645,1.694482203651682,32.2403900327164,9.876943901793789,27.41781002272967,18.201447968547985
73292874,Ke(app),=,0.277,567.6860000000004,5.144700000000005,1,7,5,82.15,12,4,0,1,1,1,3,0,8,0.2941176470588235,-4.559999999999998,7.009536639403049,246.7562646953517,1.4303024346323658,16.516424218796818,9.876485029578294,0.0,18.49377696441204
73350733,Ke(app),=,7.17,545.6800000000002,4.9245000000000045,2,7,5,81.29,9,3,0,2,0,2,3,0,8,0.40625,-3.909999999999998,5.676569176983578,236.11837988160988,1.426267166227668,16.51231919284674,9.875874915899653,0.0,24.032702216795386
73292877,Ke(app),=,0.0073,554.6650000000003,3.5091000000000028,1,8,4,103.4,11,3,0,1,0,1,3,0,10,0.3448275862068966,-3.759999999999998,7.213645840359899,229.3139247661858,1.662055549697671,32.23980929188428,9.876944013934672,10.118126859033554,24.243288797695943
73292877,Ke(app),=,2.17,554.6650000000003,3.5091000000000028,1,8,4,103.4,11,3,0,1,0,1,3,0,10,0.3448275862068966,-3.759999999999998,7.213645840359899,229.3139247661858,1.662055549697671,32.23980929188428,9.876944013934672,10.118126859033554,24.243288797695943
73294134,Ke(app),=,0.0225,559.5850000000004,4.506800000000004,1,7,4,82.15,11,3,0,1,1,1,2,0,11,0.3793103448275862,-3.989999999999998,7.349514571584389,230.56071881246305,1.6383250619694592,19.41333996197855,9.876558325233596,12.783180481956393,36.53755703689242
73294134,Ke(app),>,10.0,559.5850000000004,4.506800000000004,1,7,4,82.15,11,3,0,1,1,1,2,0,11,0.3793103448275862,-3.989999999999998,7.349514571584389,230.56071881246305,1.6383250619694592,19.41333996197855,9.876558325233596,12.783180481956393,36.53755703689242
73292713,Ke(app),=,5.74,575.7500000000005,4.891300000000005,1,7,4,72.5,15,3,0,1,0,1,3,0,8,0.4411764705882353,-3.7499999999999982,8.394812403173013,250.06406675052764,1.5818394183450837,16.516297455526992,9.87650265822684,0.0,11.949020558499466
73292537,Ke(app),=,0.326,546.7080000000004,5.595600000000006,1,6,4,69.26,13,3,0,1,0,1,3,0,7,0.4242424242424242,-3.709999999999998,7.477180178220173,237.93929096592765,1.617692898676944,16.51630108746946,9.876461360237696,0.0,11.949020558499466
73292537,Ke(app),=,3.92,546.7080000000004,5.595600000000006,1,6,4,69.26,13,3,0,1,0,1,3,0,7,0.4242424242424242,-3.709999999999998,7.477180178220173,237.93929096592765,1.617692898676944,16.51630108746946,9.876461360237696,0.0,11.949020558499466
73293750,Ke(app),=,3.68,632.802,5.881100000000007,3,7,4,110.39,16,3,0,1,0,1,3,0,10,0.4444444444444444,-4.439999999999998,9.29267577002827,272.29536377637737,1.403867722783655,16.512387107198265,9.8766609880206,0.0,24.52489147675012
73293750,Ke(app),=,2.44,632.802,5.881100000000007,3,7,4,110.39,16,3,0,1,0,1,3,0,10,0.4444444444444444,-4.439999999999998,9.29267577002827,272.29536377637737,1.403867722783655,16.512387107198265,9.8766609880206,0.0,24.52489147675012
73349152,Ke(app),=,7.64,471.5540000000003,1.7251000000000003,2,7,3,98.36,10,2,0,1,0,1,2,0,9,0.44,-3.459999999999998,5.715666188455788,199.86369681472223,1.9323012291777968,16.512330967125525,9.87669294537242,0.0,30.945713099676123
73293040,Ke(app),=,0.0305,616.7360000000003,4.938400000000006,1,8,5,103.4,12,4,0,1,0,1,4,0,10,0.2647058823529412,-4.539999999999997,7.148984260817876,258.0060768578532,1.483312598442459,32.23997954158854,9.87694365009849,10.118126859033554,29.13877227321372
73293040,Ke(app),=,2.9,616.7360000000003,4.938400000000006,1,8,5,103.4,12,4,0,1,0,1,4,0,10,0.2647058823529412,-4.539999999999997,7.148984260817876,258.0060768578532,1.483312598442459,32.23997954158854,9.87694365009849,10.118126859033554,29.13877227321372
73292714,Ke(app),=,8.04,587.7610000000005,5.035400000000005,1,7,5,72.50000000000001,13,3,1,2,0,2,3,0,8,0.4571428571428571,-3.7499999999999982,8.002928181193962,255.42317771139503,1.3806158808215288,16.516737540024767,9.876534229285689,0.0,11.949020558499466
73292875,Ke(app),=,0.0435,624.7780000000005,6.4087000000000085,1,7,5,78.49000000000001,16,4,0,1,0,1,4,0,8,0.3421052631578947,-4.689999999999998,8.726486590317473,271.74498828710193,1.3182515210288457,16.517246416049197,9.87650487617294,0.0,18.49377696441204
73292875,Ke(app),>,10.0,624.7780000000005,6.4087000000000085,1,7,5,78.49000000000001,16,4,0,1,0,1,4,0,8,0.3421052631578947,-4.689999999999998,8.726486590317473,271.74498828710193,1.3182515210288457,16.517246416049197,9.87650487617294,0.0,18.49377696441204
69895717,Ke(app),=,3.25,504.6270000000003,4.221800000000004,1,6,4,69.26,11,3,0,1,0,1,3,0,7,0.3666666666666666,-3.709999999999998,6.352612520861636,218.84446462273783,1.5586804277791122,16.512295467748608,9.876667060101513,0.0,11.949020558499466
